task_id,strategy,repetition,new_observation_count,fit_observation_count,committee_model_count,bic_weight_entropy_nats,selected_proposal_id,selected_formula,selected_model_weight,selected_bic,locked_rmse,behavior_recovered,exact_expression_match,recovery_threshold,data_seed
T02,space_filling_design,1,4,16,9,4.534305522047947e-12,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9999999999998543,-119.06163725723404,0.0021398016197352473,True,True,0.06,20260907
T02,space_filling_design,1,5,17,9,2.9037210905925305e-12,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9999999999999079,-124.63624820284413,0.0007724496754283257,True,True,0.06,20260907
T02,space_filling_design,1,6,18,9,4.768830478293523e-13,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9999999999999856,-133.10536368402947,0.0007820846603897511,True,True,0.06,20260907
T02,space_filling_design,1,7,19,9,1.0287458428645627e-13,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.999999999999997,-141.23996529634235,0.000879898504976949,True,True,0.06,20260907
T02,space_filling_design,1,8,20,9,4.5487222425990915e-14,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9999999999999987,-148.05489392042023,0.0016475496335714385,True,True,0.06,20260907
T02,random_design,1,0,12,9,0.9317780278049451,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.6169466990793551,-86.68314493430856,0.0007900736308358885,True,True,0.06,20260907
T02,random_design,1,1,13,9,0.3105361569559483,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9263036515494476,-94.52772177864088,0.004288848870873719,True,True,0.06,20260907
T02,random_design,1,2,14,9,0.1449808924023818,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9728242708603193,-102.95978287707538,0.00427476334182982,True,True,0.06,20260907
T02,random_design,1,3,15,9,0.12640189027434173,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9767819569671267,-111.18255315199336,0.0037418006646768153,True,True,0.06,20260907
T02,random_design,1,4,16,9,0.09282256063459605,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9840094827717414,-119.74174782364624,0.003922653001036865,True,True,0.06,20260907
T02,random_design,1,5,17,9,0.11251231444752634,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.976822600151792,-122.06112674138126,0.012640311836753482,True,True,0.06,20260907
T02,random_design,1,6,18,9,0.08777795072493193,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.98294656128605,-130.37212528788058,0.01233022375150367,True,True,0.06,20260907
T02,random_design,1,7,19,9,0.0009115655997834066,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9999123446805803,-138.3353415813438,0.01788509954214449,True,True,0.06,20260907
T02,random_design,1,8,20,9,1.3676569566696606e-06,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9999999219098945,-144.8574600475199,0.010559014331160663,True,True,0.06,20260907
T02,model_information_gain,1,0,12,9,0.9317780278049451,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.6169466990793551,-86.68314493430856,0.0007900736308358885,True,True,0.06,20260907
T02,model_information_gain,1,1,13,9,0.013441794473304427,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9983693530045542,-95.02963622860024,0.0009904979015299944,True,True,0.06,20260907
T02,model_information_gain,1,2,14,9,4.944082718564969e-06,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9999996915412277,-103.4955790903681,0.00022419734367296938,True,True,0.06,20260907
T02,model_information_gain,1,3,15,9,5.553991900923943e-09,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9999999997629138,-112.00322186298413,0.001748480273537339,True,True,0.06,20260907
T02,model_information_gain,1,4,16,9,1.020129563134498e-10,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9999999999963112,-120.61369009486602,0.0018645128518045687,True,True,0.06,20260907
T02,model_information_gain,1,5,17,9,7.759928361961741e-13,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9999999999999762,-127.45595093960267,0.0015787949595110974,True,True,0.06,20260907
T02,model_information_gain,1,6,18,9,3.162390412821921e-14,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9999999999999991,-136.09047517308073,0.00159982344641747,True,True,0.06,20260907
T02,model_information_gain,1,7,19,9,2.714883547454006e-15,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9999999999999999,-143.84115840100353,0.0007066962735342447,True,True,0.06,20260907
T02,model_information_gain,1,8,20,9,8.057298206827849e-16,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),1.0,-150.6768544153326,0.001483687777390261,True,True,0.06,20260907
T02,parameter_information_gain,1,0,12,9,0.9317780278049451,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.6169466990793551,-86.68314493430856,0.0007900736308358885,True,True,0.06,20260907
T02,parameter_information_gain,1,1,13,9,0.057810983078264704,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9907443711637671,-95.04437865754083,0.002021743632810063,True,True,0.06,20260907
T02,parameter_information_gain,1,2,14,9,1.4338688084954458e-08,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9999999993932909,-102.117373203126,0.0023845974110645327,True,True,0.06,20260907
T02,parameter_information_gain,1,3,15,9,1.8526057213532036e-09,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9999999999280716,-109.05892720081339,0.0006780891465171325,True,True,0.06,20260907
T02,parameter_information_gain,1,4,16,9,4.289545750608722e-10,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9999999999842427,-115.1771394890018,0.0036065102726184762,True,True,0.06,20260907
T02,parameter_information_gain,1,5,17,8,2.274044002857762e-11,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9999999999992413,-123.51133554148763,0.003745787522644578,True,True,0.06,20260907
T02,parameter_information_gain,1,6,18,8,2.1885664592239203e-12,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9999999999999318,-131.53978179826754,0.0029491932869750337,True,True,0.06,20260907
T02,parameter_information_gain,1,7,19,8,4.865881139991109e-13,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9999999999999855,-138.48414208821532,0.0015995283143681654,True,True,0.06,20260907
T02,parameter_information_gain,1,8,20,8,1.0879912479352824e-13,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9999999999999969,-146.53373247974253,0.001039491384186068,True,True,0.06,20260907
T02,joint_structure_parameter_information_gain,1,0,12,9,0.9317780278049451,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.6169466990793551,-86.68314493430856,0.0007900736308358885,True,True,0.06,20260907
T02,joint_structure_parameter_information_gain,1,1,13,9,0.057810983078264704,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9907443711637671,-95.04437865754083,0.002021743632810063,True,True,0.06,20260907
T02,joint_structure_parameter_information_gain,1,2,14,9,1.4338688084954458e-08,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9999999993932909,-102.117373203126,0.0023845974110645327,True,True,0.06,20260907
T02,joint_structure_parameter_information_gain,1,3,15,9,1.8526057213532036e-09,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9999999999280716,-109.05892720081339,0.0006780891465171325,True,True,0.06,20260907
T02,joint_structure_parameter_information_gain,1,4,16,9,4.289545750608722e-10,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9999999999842427,-115.1771394890018,0.0036065102726184762,True,True,0.06,20260907
T02,joint_structure_parameter_information_gain,1,5,17,8,2.274044002857762e-11,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9999999999992413,-123.51133554148763,0.003745787522644578,True,True,0.06,20260907
T02,joint_structure_parameter_information_gain,1,6,18,8,2.1885664592239203e-12,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9999999999999318,-131.53978179826754,0.0029491932869750337,True,True,0.06,20260907
T02,joint_structure_parameter_information_gain,1,7,19,8,4.865881139991109e-13,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9999999999999855,-138.48414208821532,0.0015995283143681654,True,True,0.06,20260907
T02,joint_structure_parameter_information_gain,1,8,20,8,1.0879912479352824e-13,gate1d_t02_01,M_base(x) * (1 + (p6 * x1 * x2)),0.9999999999999969,-146.53373247974253,0.001039491384186068,True,True,0.06,20260907
T03,space_filling_design,1,0,12,9,1.4544449345590706,gate1d_t03_03,M_base(x) + sin((pysr_coefficient_1 * (sin(x2) + (-1 * x2)))),0.28439737430810846,-87.34175343162894,0.1317996850089163,False,False,0.07500000000000001,20260907
T03,space_filling_design,1,1,13,9,0.45800802478246183,gate1d_t03_02,M_base(x) + ((sin(x2) + (-1 * x2)) * pysr_coefficient_1),0.8288412223993907,-95.72008813795392,0.02780594549961617,True,False,0.07500000000000001,20260907
T03,space_filling_design,1,2,14,9,0.6549830323507287,gate1d_t03_02,M_base(x) + ((sin(x2) + (-1 * x2)) * pysr_coefficient_1),0.6372525933409319,-101.39490435872442,0.017657313301515286,True,False,0.07500000000000001,20260907
T03,space_filling_design,1,3,15,9,0.6305039964790402,gate1d_t03_02,M_base(x) + ((sin(x2) + (-1 * x2)) * pysr_coefficient_1),0.6751053727555548,-109.79101444981576,0.0177273303272107,True,False,0.07500000000000001,20260907
T03,space_filling_design,1,4,16,9,0.6849785830356275,gate1d_t03_02,M_base(x) + ((sin(x2) + (-1 * x2)) * pysr_coefficient_1),0.5638213572567028,-116.8742867126227,0.01605686971348633,True,False,0.07500000000000001,20260907
T03,space_filling_design,1,5,17,9,0.6890334969153147,gate1d_t03_01,M_base(x) + (coefficient_cubic_x2 * (x2 ^ 3)),0.5453212962572246,-123.53401190890294,0.015646212888891835,True,True,0.07500000000000001,20260907
T03,space_filling_design,1,6,18,9,0.6877972229731963,gate1d_t03_01,M_base(x) + (coefficient_cubic_x2 * (x2 ^ 3)),0.5516740267629106,-129.4044434812646,0.011180516152514712,True,True,0.07500000000000001,20260907
T03,space_filling_design,1,7,19,9,0.6872102232529882,gate1d_t03_01,M_base(x) + (coefficient_cubic_x2 * (x2 ^ 3)),0.5544297658490687,-137.71834519333385,0.011180406388225197,True,True,0.07500000000000001,20260907
T03,space_filling_design,1,8,20,9,0.6909497367629334,gate1d_t03_01,M_base(x) + (coefficient_cubic_x2 * (x2 ^ 3)),0.5331348286442013,-144.90756229392863,0.008699377453489298,True,True,0.07500000000000001,20260907
T03,random_design,1,0,12,9,1.4544449345590706,gate1d_t03_03,M_base(x) + sin((pysr_coefficient_1 * (sin(x2) + (-1 * x2)))),0.28439737430810846,-87.34175343162894,0.1317996850089163,False,False,0.07500000000000001,20260907
T03,random_design,1,1,13,9,0.6880743473335029,gate1d_t03_01,M_base(x) + (coefficient_cubic_x2 * (x2 ^ 3)),0.5509927429407678,-94.99367876835139,0.008926309343831415,True,True,0.07500000000000001,20260907
T03,random_design,1,2,14,9,0.6731754605788154,gate1d_t03_01,M_base(x) + (coefficient_cubic_x2 * (x2 ^ 3)),0.5997060539441943,-103.44730571559732,0.009359007930926621,True,True,0.07500000000000001,20260907
T03,random_design,1,3,15,9,0.6802621045266866,gate1d_t03_01,M_base(x) + (coefficient_cubic_x2 * (x2 ^ 3)),0.580158966985454,-111.76134631763057,0.009820070765969755,True,True,0.07500000000000001,20260907
T03,random_design,1,4,16,9,0.637759775575071,gate1d_t03_01,M_base(x) + (coefficient_cubic_x2 * (x2 ^ 3)),0.6648842123152078,-118.58101170249994,0.008905605397204534,True,True,0.07500000000000001,20260907
T03,random_design,1,5,17,9,0.661954275150159,gate1d_t03_01,M_base(x) + (coefficient_cubic_x2 * (x2 ^ 3)),0.624251926096931,-126.53307519848693,0.009623134461134386,True,True,0.07500000000000001,20260907
T03,random_design,1,6,18,9,0.6898256656661741,gate1d_t03_01,M_base(x) + (coefficient_cubic_x2 * (x2 ^ 3)),0.5407324750317016,-134.36114621049984,0.0029927736106183235,True,True,0.07500000000000001,20260907
T03,random_design,1,7,19,9,0.6793533026015373,gate1d_t03_01,M_base(x) + (coefficient_cubic_x2 * (x2 ^ 3)),0.582856778987445,-142.95533226060132,0.0029469941477708746,True,True,0.07500000000000001,20260907
T03,random_design,1,8,20,9,0.6531446971578856,gate1d_t03_01,M_base(x) + (coefficient_cubic_x2 * (x2 ^ 3)),0.6404749936253861,-147.6441856157444,0.0025741013909506586,True,True,0.07500000000000001,20260907
T03,model_information_gain,1,0,12,9,1.4544449345590706,gate1d_t03_03,M_base(x) + sin((pysr_coefficient_1 * (sin(x2) + (-1 * x2)))),0.28439737430810846,-87.34175343162894,0.1317996850089163,False,False,0.07500000000000001,20260907
T03,model_information_gain,1,1,13,9,0.48609088187696226,gate1d_t03_02,M_base(x) + ((sin(x2) + (-1 * x2)) * pysr_coefficient_1),0.8100912317885296,-95.54519892203497,0.019693928754344045,True,False,0.07500000000000001,20260907
T03,model_information_gain,1,2,14,9,0.18646914349711494,gate1d_t03_02,M_base(x) + ((sin(x2) + (-1 * x2)) * pysr_coefficient_1),0.9540315731697214,-101.1527710029822,0.016546801476448755,True,False,0.07500000000000001,20260907
T03,model_information_gain,1,3,15,9,0.1009314723013486,gate1d_t03_02,M_base(x) + ((sin(x2) + (-1 * x2)) * pysr_coefficient_1),0.9792532197214746,-109.28022057826253,0.01606018726737391,True,False,0.07500000000000001,20260907
T03,model_information_gain,1,4,16,9,0.08647764990432436,gate1d_t03_02,M_base(x) + ((sin(x2) + (-1 * x2)) * pysr_coefficient_1),0.9829122667691125,-117.46282539519162,0.016471815284320346,True,False,0.07500000000000001,20260907
T03,model_information_gain,1,5,17,9,0.13938864874443493,gate1d_t03_02,M_base(x) + ((sin(x2) + (-1 * x2)) * pysr_coefficient_1),0.9686544839895742,-124.17229096060235,0.015689447844227784,True,False,0.07500000000000001,20260907
T03,model_information_gain,1,6,18,9,0.27097144124613526,gate1d_t03_02,M_base(x) + ((sin(x2) + (-1 * x2)) * pysr_coefficient_1),0.9231646035058586,-130.14428601529872,0.015541857342819107,True,False,0.07500000000000001,20260907
T03,model_information_gain,1,7,19,9,0.4691188943549225,gate1d_t03_02,M_base(x) + ((sin(x2) + (-1 * x2)) * pysr_coefficient_1),0.8214950427950117,-136.01861909530535,0.015901624390729053,True,False,0.07500000000000001,20260907
T03,model_information_gain,1,8,20,9,0.6030331930036748,gate1d_t03_02,M_base(x) + ((sin(x2) + (-1 * x2)) * pysr_coefficient_1),0.7090128535715725,-142.80090973270592,0.015592625350904383,True,False,0.07500000000000001,20260907
T03,parameter_information_gain,1,0,12,9,1.4544449345590706,gate1d_t03_03,M_base(x) + sin((pysr_coefficient_1 * (sin(x2) + (-1 * x2)))),0.28439737430810846,-87.34175343162894,0.1317996850089163,False,False,0.07500000000000001,20260907
T03,parameter_information_gain,1,1,13,9,0.48609088187696226,gate1d_t03_02,M_base(x) + ((sin(x2) + (-1 * x2)) * pysr_coefficient_1),0.8100912317885296,-95.54519892203497,0.019693928754344045,True,False,0.07500000000000001,20260907
T03,parameter_information_gain,1,2,14,9,0.6218694314004992,gate1d_t03_02,M_base(x) + ((sin(x2) + (-1 * x2)) * pysr_coefficient_1),0.686503925129696,-101.32414677559404,0.0155297394816491,True,False,0.07500000000000001,20260907
T03,parameter_information_gain,1,3,15,9,0.6552879067016601,gate1d_t03_02,M_base(x) + ((sin(x2) + (-1 * x2)) * pysr_coefficient_1),0.6367096033332383,-108.65227879134996,0.01629111380928548,True,False,0.07500000000000001,20260907
T03,parameter_information_gain,1,4,16,9,0.6538200068731623,gate1d_t03_02,M_base(x) + ((sin(x2) + (-1 * x2)) * pysr_coefficient_1),0.6392997899032311,-116.98169143844126,0.016563254112486558,True,False,0.07500000000000001,20260907
T03,parameter_information_gain,1,5,17,9,0.6550670932886504,gate1d_t03_02,M_base(x) + ((sin(x2) + (-1 * x2)) * pysr_coefficient_1),0.6371025372021145,-125.15157165442164,0.017086629323817912,True,False,0.07500000000000001,20260907
T03,parameter_information_gain,1,6,18,9,0.6790541697607217,gate1d_t03_02,M_base(x) + ((sin(x2) + (-1 * x2)) * pysr_coefficient_1),0.5837456895132914,-125.48305173615316,0.020738399039791574,True,False,0.07500000000000001,20260907
T03,parameter_information_gain,1,7,19,9,0.6795154282036249,gate1d_t03_02,M_base(x) + ((sin(x2) + (-1 * x2)) * pysr_coefficient_1),0.5823701927059634,-132.4242383852622,0.019262328757113,True,False,0.07500000000000001,20260907
T03,parameter_information_gain,1,8,20,9,0.6741171991808534,gate1d_t03_02,M_base(x) + ((sin(x2) + (-1 * x2)) * pysr_coefficient_1),0.5972341456781043,-139.64376279696077,0.020356783426628458,True,False,0.07500000000000001,20260907
T03,joint_structure_parameter_information_gain,1,0,12,9,1.4544449345590706,gate1d_t03_03,M_base(x) + sin((pysr_coefficient_1 * (sin(x2) + (-1 * x2)))),0.28439737430810846,-87.34175343162894,0.1317996850089163,False,False,0.07500000000000001,20260907
T03,joint_structure_parameter_information_gain,1,1,13,9,0.48609088187696226,gate1d_t03_02,M_base(x) + ((sin(x2) + (-1 * x2)) * pysr_coefficient_1),0.8100912317885296,-95.54519892203497,0.019693928754344045,True,False,0.07500000000000001,20260907
T03,joint_structure_parameter_information_gain,1,2,14,9,0.6218694314004992,gate1d_t03_02,M_base(x) + ((sin(x2) + (-1 * x2)) * pysr_coefficient_1),0.686503925129696,-101.32414677559404,0.0155297394816491,True,False,0.07500000000000001,20260907
T03,joint_structure_parameter_information_gain,1,3,15,9,0.6552879067016601,gate1d_t03_02,M_base(x) + ((sin(x2) + (-1 * x2)) * pysr_coefficient_1),0.6367096033332383,-108.65227879134996,0.01629111380928548,True,False,0.07500000000000001,20260907
T03,joint_structure_parameter_information_gain,1,4,16,9,0.5713099603990882,gate1d_t03_02,M_base(x) + ((sin(x2) + (-1 * x2)) * pysr_coefficient_1),0.7416632977587072,-116.96793224026476,0.016139945438543565,True,False,0.07500000000000001,20260907
T03,joint_structure_parameter_information_gain,1,5,17,9,0.5712953397925131,gate1d_t03_02,M_base(x) + ((sin(x2) + (-1 * x2)) * pysr_coefficient_1),0.7416771605137054,-124.97432829782522,0.01586750663249506,True,False,0.07500000000000001,20260907
T03,joint_structure_parameter_information_gain,1,6,18,9,0.4445303367797617,gate1d_t03_02,M_base(x) + ((sin(x2) + (-1 * x2)) * pysr_coefficient_1),0.8370494497899154,-133.44903127723998,0.015830565145081143,True,False,0.07500000000000001,20260907
T03,joint_structure_parameter_information_gain,1,7,19,9,0.43866810929619837,gate1d_t03_02,M_base(x) + ((sin(x2) + (-1 * x2)) * pysr_coefficient_1),0.8406033034087028,-141.82516676381698,0.01607313734872448,True,False,0.07500000000000001,20260907
T03,joint_structure_parameter_information_gain,1,8,20,9,0.46967666316725865,gate1d_t03_02,M_base(x) + ((sin(x2) + (-1 * x2)) * pysr_coefficient_1),0.821129355880846,-149.92769308747336,0.016507954999433184,True,False,0.07500000000000001,20260907
T04,space_filling_design,1,0,12,9,1.2826188858012924,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.4618533847400382,-90.3754572652334,0.013348873844086865,True,True,0.07500000000000001,20260907
T04,space_filling_design,1,1,13,9,0.05733049798218771,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.991068399147929,-98.75138694282431,0.010044499493752844,True,True,0.07500000000000001,20260907
T04,space_filling_design,1,2,14,9,0.03882971593709726,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.9943245680961526,-107.36055430186026,0.008482345567163206,True,True,0.07500000000000001,20260907
T04,space_filling_design,1,3,15,9,0.005527123199595505,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.9993929361103847,-115.73896846565236,0.008668936953450564,True,True,0.07500000000000001,20260907
T04,space_filling_design,1,4,16,9,0.017594447440174677,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.9977314227533085,-120.42995311625178,0.0015895645461054281,True,True,0.07500000000000001,20260907
T04,space_filling_design,1,5,17,9,2.5896620926489595e-06,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.999999858111461,-129.09797375784376,0.0015445394442371245,True,True,0.07500000000000001,20260907
T04,space_filling_design,1,6,18,9,2.8442846114329895e-06,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.9999998395198989,-134.56109878171628,0.004438477422819592,True,True,0.07500000000000001,20260907
T04,space_filling_design,1,7,19,9,1.049901583349717e-06,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.9999999441226312,-142.54263775925574,0.004776573819239869,True,True,0.07500000000000001,20260907
T04,space_filling_design,1,8,20,9,2.3760191773732143e-07,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.9999999880733761,-149.60782552931946,0.008913147924632166,True,True,0.07500000000000001,20260907
T04,random_design,1,0,12,9,1.2826188858012924,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.4618533847400382,-90.3754572652334,0.013348873844086865,True,True,0.07500000000000001,20260907
T04,random_design,1,1,13,9,1.1861957454713963,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.49013883758451104,-99.04130586621925,0.013491700525068893,True,True,0.07500000000000001,20260907
T04,random_design,1,2,14,9,1.2067448091332529,gate1b_t04_01,M_base(x) + (p7 * tanh(x1) * x2),0.4311655175383113,-103.62798918340339,0.05575931657143192,True,False,0.07500000000000001,20260907
T04,random_design,1,3,15,9,0.00017167319724242948,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.9999873810126596,-110.22015579181044,0.00721447618040595,True,True,0.07500000000000001,20260907
T04,random_design,1,4,16,9,0.00020706642592342552,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.9999845902590123,-116.06000756180983,0.0037874996848577948,True,True,0.07500000000000001,20260907
T04,random_design,1,5,17,9,0.00010586827298489489,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.999992490186092,-123.99764036582995,0.0019004804457438905,True,True,0.07500000000000001,20260907
T04,random_design,1,6,18,9,4.435778739584779e-05,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.9999970373583833,-131.08409973414305,0.0017661247947277664,True,True,0.07500000000000001,20260907
T04,random_design,1,7,19,9,3.3915418015046436e-05,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.999997779053836,-138.3825753939616,0.0009687660777624616,True,True,0.07500000000000001,20260907
T04,random_design,1,8,20,9,2.1723868290366323e-05,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.9999986053208685,-145.70553719367268,0.0014804000835541135,True,True,0.07500000000000001,20260907
T04,model_information_gain,1,0,12,9,1.2826188858012924,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.4618533847400382,-90.3754572652334,0.013348873844086865,True,True,0.07500000000000001,20260907
T04,model_information_gain,1,1,13,9,0.22719610117131875,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.9498874243860974,-95.17009612395896,0.000982580146613279,True,True,0.07500000000000001,20260907
T04,model_information_gain,1,2,14,9,2.9586099270945733e-05,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.9999981207394342,-103.57876751227474,0.0026785656036328394,True,True,0.07500000000000001,20260907
T04,model_information_gain,1,3,15,9,2.1877384313791887e-06,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.9999998803064429,-112.07791682131254,0.002170960648126754,True,True,0.07500000000000001,20260907
T04,model_information_gain,1,4,16,9,2.814674205548442e-07,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.9999999863213361,-120.69792535512663,0.00222703207218028,True,True,0.07500000000000001,20260907
T04,model_information_gain,1,5,17,9,1.7749798454907153e-08,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.9999999992337045,-128.42345733728953,0.005320769727361549,True,True,0.07500000000000001,20260907
T04,model_information_gain,1,6,18,9,2.133166396587262e-09,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.9999999999154408,-136.94673567770985,0.006332911184680837,True,True,0.07500000000000001,20260907
T04,model_information_gain,1,7,19,9,2.9665836326442447e-10,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.9999999999891294,-144.01828848614065,0.004556807942759704,True,True,0.07500000000000001,20260907
T04,model_information_gain,1,8,20,9,7.893795008420443e-11,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.9999999999972496,-151.58506989402986,0.0037495664061220377,True,True,0.07500000000000001,20260907
T04,parameter_information_gain,1,0,12,9,1.2826188858012924,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.4618533847400382,-90.3754572652334,0.013348873844086865,True,True,0.07500000000000001,20260907
T04,parameter_information_gain,1,1,13,9,0.4247530366915552,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.8836792967202387,-93.1233858323641,0.00444890953446271,True,True,0.07500000000000001,20260907
T04,parameter_information_gain,1,2,14,9,0.001580714400456189,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.9998598881914562,-101.12919924606622,0.0009202999524489211,True,True,0.07500000000000001,20260907
T04,parameter_information_gain,1,3,15,9,0.0004284395890409058,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.999965748570162,-108.46687108416909,0.0033736817366758778,True,True,0.07500000000000001,20260907
T04,parameter_information_gain,1,4,16,9,0.00014520044795828693,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.9999893178700744,-116.62177860429202,0.00488380778087155,True,True,0.07500000000000001,20260907
T04,parameter_information_gain,1,5,17,9,0.00011642290673575384,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.9999915667831999,-124.02578039284022,0.0023201124433346906,True,True,0.07500000000000001,20260907
T04,parameter_information_gain,1,6,18,9,5.6203159471607554e-05,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.9999961316537945,-132.06155821657774,0.00365144506651309,True,True,0.07500000000000001,20260907
T04,parameter_information_gain,1,7,19,9,9.676513985083791e-05,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.9999930653795734,-137.43846429306075,0.00036780823895582487,True,True,0.07500000000000001,20260907
T04,parameter_information_gain,1,8,20,9,4.693438986724479e-05,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.9999968075201163,-145.80063461195726,0.0003159974524670896,True,True,0.07500000000000001,20260907
T04,joint_structure_parameter_information_gain,1,0,12,9,1.2826188858012924,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.4618533847400382,-90.3754572652334,0.013348873844086865,True,True,0.07500000000000001,20260907
T04,joint_structure_parameter_information_gain,1,1,13,9,0.22719610117131875,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.9498874243860974,-95.17009612395896,0.000982580146613279,True,True,0.07500000000000001,20260907
T04,joint_structure_parameter_information_gain,1,2,14,9,2.9586099270945733e-05,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.9999981207394342,-103.57876751227474,0.0026785656036328394,True,True,0.07500000000000001,20260907
T04,joint_structure_parameter_information_gain,1,3,15,9,4.043402894720559e-06,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.9999997700752623,-111.37735697811819,0.006215064069892529,True,True,0.07500000000000001,20260907
T04,joint_structure_parameter_information_gain,1,4,16,9,8.84330602993416e-07,gate1b_t04_02,M_base(x) + (p0 * sin(x1) * x2),0.9999999535806864,-119.84815568406334,0.007183150998882525,True,True,0.07500000000000001,20260907
