zone_id,model,gp_id,x_m,z_m,disp_x_m,disp_z_m,stress_xx_Pa,stress_zz_Pa,stress_xz_Pa,state
916,softening-ubiquitous,1781,-53.97883998,10.91820606,0.2109810766,0.07310386025,-3306827.961,-4991991.02,-235778.7572,0
916,softening-ubiquitous,1885,-58.01078841,9.69083353,0.2124232018,0.0660540836,-3306827.961,-4991991.02,-235778.7572,0
916,softening-ubiquitous,1783,-53.97883998,-12.55200524,0.2478439365,0.07747370862,-3306827.961,-4991991.02,-235778.7572,0
916,softening-ubiquitous,1887,-58.01078841,-15.53248476,0.2503311389,0.07093892687,-3306827.961,-4991991.02,-235778.7572,0
917,softening-ubiquitous,1783,-53.97883998,-12.55200524,0.2478439365,0.07747370862,-3803118.338,-3699043.601,2064258.666,0
917,softening-ubiquitous,1887,-58.01078841,-15.53248476,0.2503311389,0.07093892687,-3803118.338,-3699043.601,2064258.666,0
917,softening-ubiquitous,1785,-53.97883998,-36.02221655,0.2628455299,0.07756216501,-3803118.338,-3699043.601,2064258.666,0
917,softening-ubiquitous,1889,-58.01078841,-40.75580305,0.2633454902,0.07057602252,-3803118.338,-3699043.601,2064258.666,0
918,softening-ubiquitous,1785,-53.97883998,-36.02221655,0.2628455299,0.07756216501,-3249451.635,-2623236.899,2076089.007,208
918,softening-ubiquitous,1889,-58.01078841,-40.75580305,0.2633454902,0.07057602252,-3249451.635,-2623236.899,2076089.007,208
918,softening-ubiquitous,1787,-50.2313533,-53.46338311,0.2077144175,0.01948281002,-3249451.635,-2623236.899,2076089.007,208
918,softening-ubiquitous,1891,-53.85469851,-59.29270613,0.1962575452,0.003570414849,-3249451.635,-2623236.899,2076089.007,208
919,softening-ubiquitous,1787,-50.2313533,-53.46338311,0.2077144175,0.01948281002,-2801048.817,-2445204.359,2134289.28,208
919,softening-ubiquitous,1891,-53.85469851,-59.29270613,0.1962575452,0.003570414849,-2801048.817,-2445204.359,2134289.28,208
919,softening-ubiquitous,1789,-41.5495759,-57.56185388,0.1419959226,-0.03729361192,-2801048.817,-2445204.359,2134289.28,208
919,softening-ubiquitous,1893,-44.22631275,-63.0321068,0.1251584632,-0.05952198437,-2801048.817,-2445204.359,2134289.28,208
920,softening-ubiquitous,1789,-41.5495759,-57.56185388,0.1419959226,-0.03729361192,-3620056.777,-2670527.58,1840887.162,80
920,softening-ubiquitous,1893,-44.22631275,-63.0321068,0.1251584632,-0.05952198437,-3620056.777,-2670527.58,1840887.162,80
920,softening-ubiquitous,1791,-35.91397593,-61.66032466,0.08499856456,-0.08894111202,-3620056.777,-2670527.58,1840887.162,80
920,softening-ubiquitous,1895,-37.97624115,-66.77150747,0.07018847727,-0.1091761365,-3620056.777,-2670527.58,1840887.162,80
921,softening-ubiquitous,1791,-35.91397593,-61.66032466,0.08499856456,-0.08894111202,-6112588.718,-3251382.409,751435.6982,80
921,softening-ubiquitous,1895,-37.97624115,-66.77150747,0.07018847727,-0.1091761365,-6112588.718,-3251382.409,751435.6982,80
921,softening-ubiquitous,1793,-31.9606163,-65.75879544,0.04434091759,-0.1269919736,-6112588.718,-3251382.409,751435.6982,80
921,softening-ubiquitous,1897,-33.59183116,-70.51090814,0.0340850378,-0.1428015196,-6112588.718,-3251382.409,751435.6982,80
922,softening-ubiquitous,1793,-31.9606163,-65.75879544,0.04434091759,-0.1269919736,-9724365.235,-4037891.803,-930600.1537,80
922,softening-ubiquitous,1897,-33.59183116,-70.51090814,0.0340850378,-0.1428015196,-9724365.235,-4037891.803,-930600.1537,80
922,softening-ubiquitous,1795,-29.0340883,-69.85726621,0.01800697497,-0.1531076112,-9724365.235,-4037891.803,-930600.1537,80
922,softening-ubiquitous,1899,-30.3462123,-74.25030881,0.01445277754,-0.1622762389,-9724365.235,-4037891.803,-930600.1537,80
923,softening-ubiquitous,1795,-29.0340883,-69.85726621,0.01800697497,-0.1531076112,-13545558.4,-4763459.155,-2909384.372,80
923,softening-ubiquitous,1899,-30.3462123,-74.25030881,0.01445277754,-0.1622762389,-13545558.4,-4763459.155,-2909384.372,80
923,softening-ubiquitous,1797,-26.78031663,-73.95573699,0.005731179245,-0.1674664595,-13545558.4,-4763459.155,-2909384.372,80
923,softening-ubiquitous,1901,-27.84670304,-77.98970948,0.008108305505,-0.1701915813,-13545558.4,-4763459.155,-2909384.372,80
924,softening-ubiquitous,1797,-26.78031663,-73.95573699,0.005731179245,-0.1674664595,-15007768.09,-4093077.011,-3773519.324,0
924,softening-ubiquitous,1901,-27.84670304,-77.98970948,0.008108305505,-0.1701915813,-15007768.09,-4093077.011,-3773519.324,0
924,softening-ubiquitous,1695,-24.99123476,-78.05420777,0.00450446102,-0.1718444053,-15007768.09,-4093077.011,-3773519.324,0
924,softening-ubiquitous,1799,-25.86255052,-81.72911016,0.008367734318,-0.1723468928,-15007768.09,-4093077.011,-3773519.324,0
925,softening-ubiquitous,1799,-25.86255052,-81.72911016,0.008367734318,-0.1723468928,-12679172.76,-5710393.873,-3125277.833,0
925,softening-ubiquitous,1903,-26.76341634,-85.52864423,0.01176055023,-0.172946869,-12679172.76,-5710393.873,-3125277.833,0
925,softening-ubiquitous,1801,-19.39691289,-81.72911016,0.002459171143,-0.1725875205,-12679172.76,-5710393.873,-3125277.833,0
925,softening-ubiquitous,1905,-20.07256226,-85.52864423,0.006171394907,-0.1735358269,-12679172.76,-5710393.873,-3125277.833,0
926,softening-ubiquitous,1801,-19.39691289,-81.72911016,0.002459171143,-0.1725875205,-11978542.26,-5460070.296,-2662281.096,0
926,softening-ubiquitous,1905,-20.07256226,-85.52864423,0.006171394907,-0.1735358269,-11978542.26,-5460070.296,-2662281.096,0
926,softening-ubiquitous,1803,-12.93127526,-81.72911016,-0.003055775878,-0.1706800864,-11978542.26,-5460070.296,-2662281.096,0
926,softening-ubiquitous,1907,-13.38170817,-85.52864423,0.001218720571,-0.1716670114,-11978542.26,-5460070.296,-2662281.096,0
927,softening-ubiquitous,1803,-12.93127526,-81.72911016,-0.003055775878,-0.1706800864,-11257355.46,-5369745.283,-2290994.514,0
927,softening-ubiquitous,1907,-13.38170817,-85.52864423,0.001218720571,-0.1716670114,-11257355.46,-5369745.283,-2290994.514,0
927,softening-ubiquitous,1805,-6.465637631,-81.72911016,-0.007985965162,-0.1666186515,-11257355.46,-5369745.283,-2290994.514,0
927,softening-ubiquitous,1909,-6.690854086,-85.52864423,-0.00314076745,-0.1674650451,-11257355.46,-5369745.283,-2290994.514,0
928,softening-ubiquitous,1805,-6.465637631,-81.72911016,-0.007985965162,-0.1666186515,-10625237.55,-5272987.943,-1927152.805,0
928,softening-ubiquitous,1909,-6.690854086,-85.52864423,-0.00314076745,-0.1674650451,-10625237.55,-5272987.943,-1927152.805,0
928,softening-ubiquitous,1807,0,-81.72911016,-0.01241363013,-0.1604274929,-10625237.55,-5272987.943,-1927152.805,0
928,softening-ubiquitous,1911,0,-85.52864423,-0.00698265932,-0.1610454361,-10625237.55,-5272987.943,-1927152.805,0
929,softening-ubiquitous,1807,0,-81.72911016,-0.01241363013,-0.1604274929,-10051717.3,-5100954.994,-1634391.797,0
929,softening-ubiquitous,1911,0,-85.52864423,-0.00698265932,-0.1610454361,-10051717.3,-5100954.994,-1634391.797,0
929,softening-ubiquitous,1809,6.465637631,-81.72911016,-0.01640479251,-0.1523375843,-10051717.3,-5100954.994,-1634391.797,0
929,softening-ubiquitous,1913,6.690854086,-85.52864423,-0.01039472824,-0.1526235929,-10051717.3,-5100954.994,-1634391.797,0
930,softening-ubiquitous,1809,6.465637631,-81.72911016,-0.01640479251,-0.1523375843,-9508691.783,-4918881.717,-1426489.448,0
930,softening-ubiquitous,1913,6.690854086,-85.52864423,-0.01039472824,-0.1526235929,-9508691.783,-4918881.717,-1426489.448,0
930,softening-ubiquitous,1811,12.93127526,-81.72911016,-0.01997942503,-0.1426363668,-9508691.783,-4918881.717,-1426489.448,0
930,softening-ubiquitous,1915,13.38170817,-85.52864423,-0.0134165714,-0.142478242,-9508691.783,-4918881.717,-1426489.448,0
931,softening-ubiquitous,1811,12.93127526,-81.72911016,-0.01997942503,-0.1426363668,-8975795.15,-4770192.911,-1272755.989,0
931,softening-ubiquitous,1915,13.38170817,-85.52864423,-0.0134165714,-0.142478242,-8975795.15,-4770192.911,-1272755.989,0
931,softening-ubiquitous,1813,19.39691289,-81.72911016,-0.02312149282,-0.1315667884,-8975795.15,-4770192.911,-1272755.989,0
931,softening-ubiquitous,1917,20.07256226,-85.52864423,-0.01605817496,-0.1308616624,-8975795.15,-4770192.911,-1272755.989,0
932,softening-ubiquitous,1813,19.39691289,-81.72911016,-0.02312149282,-0.1315667884,-8472819.266,-4655775.132,-1139113.064,0
932,softening-ubiquitous,1917,20.07256226,-85.52864423,-0.01605817496,-0.1308616624,-8472819.266,-4655775.132,-1139113.064,0
932,softening-ubiquitous,1815,25.86255052,-81.72911016,-0.0258410463,-0.1193022404,-8472819.266,-4655775.132,-1139113.064,0
932,softening-ubiquitous,1919,26.76341634,-85.52864423,-0.01833690756,-0.1179824333,-8472819.266,-4655775.132,-1139113.064,0
933,softening-ubiquitous,1815,25.86255052,-81.72911016,-0.0258410463,-0.1193022404,-8479137.663,-4640903.221,-1188805.615,0
933,softening-ubiquitous,1919,26.76341634,-85.52864423,-0.01833690756,-0.1179824333,-8479137.663,-4640903.221,-1188805.615,0
933,softening-ubiquitous,1817,27.84670304,-77.98970948,-0.03477123093,-0.1147945375,-8479137.663,-4640903.221,-1188805.615,0
933,softening-ubiquitous,1921,28.94925518,-82.16049127,-0.02610199687,-0.1131176849,-8479137.663,-4640903.221,-1188805.615,0
934,softening-ubiquitous,1817,27.84670304,-77.98970948,-0.03477123093,-0.1147945375,-8759163.967,-4683757.139,-1397643.652,0
934,softening-ubiquitous,1921,28.94925518,-82.16049127,-0.02610199687,-0.1131176849,-8759163.967,-4683757.139,-1397643.652,0
934,softening-ubiquitous,1819,30.3462123,-74.25030881,-0.04452182996,-0.1090981977,-8759163.967,-4683757.139,-1397643.652,0
934,softening-ubiquitous,1923,31.70283604,-78.79233831,-0.03456486218,-0.1069059463,-8759163.967,-4683757.139,-1397643.652,0
935,softening-ubiquitous,1819,30.3462123,-74.25030881,-0.04452182996,-0.1090981977,-8915859.265,-4689569.332,-1594634.027,0
935,softening-ubiquitous,1923,31.70283604,-78.79233831,-0.03456486218,-0.1069059463,-8915859.265,-4689569.332,-1594634.027,0
935,softening-ubiquitous,1821,33.59183116,-70.51090814,-0.05523292575,-0.1016204285,-8915859.265,-4689569.332,-1594634.027,0
935,softening-ubiquitous,1925,35.27836751,-75.42418535,-0.04385971943,-0.09870055729,-8915859.265,-4689569.332,-1594634.027,0
936,softening-ubiquitous,1821,33.59183116,-70.51090814,-0.05523292575,-0.1016204285,-8915066.718,-4623196.003,-1789116.026,0
936,softening-ubiquitous,1925,35.27836751,-75.42418535,-0.04385971943,-0.09870055729,-8915066.718,-4623196.003,-1789116.026,0
936,softening-ubiquitous,1823,37.97624115,-66.77150747,-0.067087569,-0.09133636695,-8915066.718,-4623196.003,-1789116.026,0
936,softening-ubiquitous,1927,40.10844661,-72.05603239,-0.05416097933,-0.08737692392,-8915066.718,-4623196.003,-1789116.026,0
937,softening-ubiquitous,1823,37.97624115,-66.77150747,-0.067087569,-0.09133636695,-8674753.186,-4494037.6,-1993686.138,0
937,softening-ubiquitous,1927,40.10844661,-72.05603239,-0.05416097933,-0.08737692392,-8674753.186,-4494037.6,-1993686.138,0
937,softening-ubiquitous,1825,44.22631275,-63.0321068,-0.08025054096,-0.07643546241,-8674753.186,-4494037.6,-1993686.138,0
937,softening-ubiquitous,1929,46.99382923,-68.68787943,-0.06565200828,-0.0708871428,-8674753.186,-4494037.6,-1993686.138,0
938,softening-ubiquitous,1825,44.22631275,-63.0321068,-0.08025054096,-0.07643546241,-8095946.272,-4381730.889,-2168576.805,0
938,softening-ubiquitous,1929,46.99382923,-68.68787943,-0.06565200828,-0.0708871428,-8095946.272,-4381730.889,-2168576.805,0
938,softening-ubiquitous,1827,53.85469851,-59.29270613,-0.09469824936,-0.05322082199,-8095946.272,-4381730.889,-2168576.805,0
938,softening-ubiquitous,1931,57.60092688,-65.31972647,-0.07837235897,-0.04499911013,-8095946.272,-4381730.889,-2168576.805,0
939,softening-ubiquitous,1827,53.85469851,-59.29270613,-0.09469824936,-0.05322082199,-7291833.17,-4771131.318,-2744263.794,0
939,softening-ubiquitous,1931,57.60092688,-65.31972647,-0.07837235897,-0.04499911013,-7291833.17,-4771131.318,-2744263.794,0
939,softening-ubiquitous,1829,58.01078841,-40.75580305,-0.1529843338,-0.04276027177,-7291833.17,-4771131.318,-2744263.794,0
939,softening-ubiquitous,1933,62.17947748,-45.64992576,-0.1379127418,-0.03288836684,-7291833.17,-4771131.318,-2744263.794,0
940,softening-ubiquitous,1829,58.01078841,-40.75580305,-0.1529843338,-0.04276027177,-5383578.042,-5792621.572,-3190804.123,0
940,softening-ubiquitous,1933,62.17947748,-45.64992576,-0.1379127418,-0.03288836684,-5383578.042,-5792621.572,-3190804.123,0
940,softening-ubiquitous,1831,58.01078841,-15.53248476,-0.2327097822,-0.04799164284,-5383578.042,-5792621.572,-3190804.123,0
940,softening-ubiquitous,1935,62.17947748,-18.61404512,-0.2220620757,-0.03726374321,-5383578.042,-5792621.572,-3190804.123,0
941,softening-ubiquitous,1831,58.01078841,-15.53248476,-0.2327097822,-0.04799164284,-3740198.165,-6933591.601,-1803282.857,0
941,softening-ubiquitous,1935,62.17947748,-18.61404512,-0.2220620757,-0.03726374321,-3740198.165,-6933591.601,-1803282.857,0
941,softening-ubiquitous,1833,58.01078841,9.69083353,-0.3009431626,-0.05920078952,-3740198.165,-6933591.601,-1803282.857,0
941,softening-ubiquitous,1937,62.17947748,8.421835532,-0.2966876853,-0.04805281721,-3740198.165,-6933591.601,-1803282.857,0
942,softening-ubiquitous,1833,58.01078841,9.69083353,-0.3009431626,-0.05920078952,-4258775.299,-6150469.042,-249761.0508,0
942,softening-ubiquitous,1937,62.17947748,8.421835532,-0.2966876853,-0.04805281721,-4258775.299,-6150469.042,-249761.0508,0
942,softening-ubiquitous,1835,58.01078841,27.35,-0.341843786,-0.06428415918,-4258775.299,-6150469.042,-249761.0508,0
942,softening-ubiquitous,1939,62.17947748,27.35,-0.3410464995,-0.05360773852,-4258775.299,-6150469.042,-249761.0508,0
943,softening-ubiquitous,1835,58.01078841,27.35,-0.341843786,-0.06428415918,-4356200.565,-5213444.088,354870.1832,0
943,softening-ubiquitous,1939,62.17947748,27.35,-0.3410464995,-0.05360773852,-4356200.565,-5213444.088,354870.1832,0
943,softening-ubiquitous,1837,57.93736418,34.96963049,-0.3577270297,-0.06566737456,-4356200.565,-5213444.088,354870.1832,0
943,softening-ubiquitous,1941,62.11334281,35.51883418,-0.3580957772,-0.05515319518,-4356200.565,-5213444.088,354870.1832,0
944,softening-ubiquitous,1837,57.93736418,34.96963049,-0.3577270297,-0.06566737456,-4229864.858,-4632603.197,769167.8693,0
944,softening-ubiquitous,1941,62.11334281,35.51883418,-0.3580957772,-0.05515319518,-4229864.858,-4632603.197,769167.8693,0
944,softening-ubiquitous,1839,57.7177437,42.81542281,-0.3726873547,-0.06688570155,-4229864.858,-4632603.197,769167.8693,0
944,softening-ubiquitous,1943,61.91552625,43.94021526,-0.3740336276,-0.05650848442,-4229864.858,-4632603.197,769167.8693,0
945,softening-ubiquitous,1839,57.7177437,42.81542281,-0.3726873547,-0.06688570155,-3615893.731,-3716771.019,1721938.183,0
945,softening-ubiquitous,1943,61.91552625,43.94021526,-0.3740336276,-0.05650848442,-3615893.731,-3716771.019,1721938.183,0
945,softening-ubiquitous,1841,56.85858009,60.17731652,-0.3990955908,-0.06900326581,-3615893.731,-3716771.019,1721938.183,0
945,softening-ubiquitous,1945,61.14166041,62.65015409,-0.4013301429,-0.05863205469,-3615893.731,-3716771.019,1721938.183,0
946,softening-ubiquitous,1841,56.85858009,60.17731652,-0.3990955908,-0.06900326581,-2725730.343,-2725730.343,2725761.574,240
946,softening-ubiquitous,1945,61.14166041,62.65015409,-0.4013301429,-0.05863205469,-2725730.343,-2725730.343,2725761.574,240
946,softening-ubiquitous,1843,56.50538017,66.06309019,-0.02374111664,0.3129010739,-2725730.343,-2725730.343,2725761.574,240
946,softening-ubiquitous,1947,60.82352618,69.02154787,-0.02917969567,0.319943592,-2725730.343,-2725730.343,2725761.574,240
947,softening-ubiquitous,1843,56.50538017,66.06309019,-0.02374111664,0.3129010739,-8082357.465,-4334584.415,-297094.9571,0
947,softening-ubiquitous,1947,60.82352618,69.02154787,-0.02917969567,0.319943592,-8082357.465,-4334584.415,-297094.9571,0
947,softening-ubiquitous,1845,51.8601699,79.2101699,-0.03930560771,0.3078248117,-8082357.465,-4334584.415,-297094.9571,0
947,softening-ubiquitous,1949,55.90978438,83.25978438,-0.04586022333,0.3145931717,-8082357.465,-4334584.415,-297094.9571,0
948,softening-ubiquitous,1845,51.8601699,79.2101699,-0.03930560771,0.3078248117,-9657590.66,-3869364.868,-1027987.47,0
948,softening-ubiquitous,1949,55.90978438,83.25978438,-0.04586022333,0.3145931717,-9657590.66,-3869364.868,-1027987.47,0
948,softening-ubiquitous,1847,30.7305661,80.57690184,-0.02760076565,0.2798731133,-9657590.66,-3869364.868,-1027987.47,0
948,softening-ubiquitous,1951,32.99027194,84.49082716,-0.03576434429,0.2839646798,-9657590.66,-3869364.868,-1027987.47,0
949,softening-ubiquitous,1847,30.7305661,80.57690184,-0.02760076565,0.2798731133,-9207520.954,-5285474.633,-1363128.578,0
949,softening-ubiquitous,1951,32.99027194,84.49082716,-0.03576434429,0.2839646798,-9207520.954,-5285474.633,-1363128.578,0
949,softening-ubiquitous,1849,14.49231756,81.43606545,-0.02156153178,0.2503420616,-9207520.954,-5285474.633,-1363128.578,0
949,softening-ubiquitous,1953,15.51819522,85.264693,-0.0301085223,0.2528480959,-9207520.954,-5285474.633,-1363128.578,0
950,softening-ubiquitous,1849,14.49231756,81.43606545,-0.02156153178,0.2503420616,-8732998.58,-5077092.538,-832335.3924,0
950,softening-ubiquitous,1953,15.51819522,85.264693,-0.0301085223,0.2528480959,-8732998.58,-5077092.538,-832335.3924,0
950,softening-ubiquitous,1851,6.397542371,81.72911016,-0.01879873816,0.232309566,-8732998.58,-5077092.538,-832335.3924,0
950,softening-ubiquitous,1955,6.84454638,85.52864423,-0.02752687084,0.2337469032,-8732998.58,-5077092.538,-832335.3924,0
951,softening-ubiquitous,1851,6.397542371,81.72911016,-0.01879873816,0.232309566,-8620557.17,-4890739.518,-697865.5309,0
951,softening-ubiquitous,1955,6.84454638,85.52864423,-0.02752687084,0.2337469032,-8620557.17,-4890739.518,-697865.5309,0
951,softening-ubiquitous,1853,4.798156778,81.72911016,-0.01813599435,0.2285485636,-8620557.17,-4890739.518,-697865.5309,0
951,softening-ubiquitous,1957,5.133409785,85.52864423,-0.02690946493,0.2297570633,-8620557.17,-4890739.518,-697865.5309,0
952,softening-ubiquitous,1853,4.798156778,81.72911016,-0.01813599435,0.2285485636,-8576545.682,-4835385.136,-661331.1035,0
952,softening-ubiquitous,1957,5.133409785,85.52864423,-0.02690946493,0.2297570633,-8576545.682,-4835385.136,-661331.1035,0
952,softening-ubiquitous,1855,3.198771186,81.72911016,-0.01747939601,0.2247309941,-8576545.682,-4835385.136,-661331.1035,0
952,softening-ubiquitous,1959,3.42227319,85.52864423,-0.02629522854,0.2257026873,-8576545.682,-4835385.136,-661331.1035,0
953,softening-ubiquitous,1855,3.198771186,81.72911016,-0.01747939601,0.2247309941,-8538619.103,-4778046.255,-625439.5757,0
953,softening-ubiquitous,1959,3.42227319,85.52864423,-0.02629522854,0.2257026873,-8538619.103,-4778046.255,-625439.5757,0
953,softening-ubiquitous,1857,1.599385593,81.72911016,-0.01682641337,0.2208566282,-8538619.103,-4778046.255,-625439.5757,0
953,softening-ubiquitous,1961,1.711136595,85.52864423,-0.02568364046,0.2215872423,-8538619.103,-4778046.255,-625439.5757,0
954,softening-ubiquitous,1857,1.599385593,81.72911016,-0.01682641337,0.2208566282,-8504401.264,-4714484.248,-593144.0311,0
954,softening-ubiquitous,1961,1.711136595,85.52864423,-0.02568364046,0.2215872423,-8504401.264,-4714484.248,-593144.0311,0
